"CountryCode","CountryName","RequestYear","HeadCount","ReqYearPopulation"
"MKD","Macedonia, former Yugoslav Republic of",1984,0,1.974415
"MDG","Madagascar",1984,0.2647683,9.780872
"MWI","Malawi",1984,0.234576,6.895928
"MYS","Malaysia",1984,0.002202183,15.191625
"MLI","Mali",1984,0.7358292,7.693667
"MLT","Malta",1984,0.004906659,0.330593
"MRT","Mauritania",1984,0.1836122,1.720812
"MUS","Mauritius",1984,0.01947277,1.012221
"MEX","Mexico",1984,0.01347478,75.780605
"MDA","Moldova",1984,0.002594261,3.536
"MNG","Mongolia",1984,0.003551941,1.87109
"MNE","Montenegro",1984,0,0.600884
"MAR","Morocco",1984,0,22.03761
"MOZ","Mozambique",1984,0.7788931,12.85378
"MMR","Myanmar",1984,0.6893971,36.468888
"NAM","Namibia",1984,0.2851879,1.111132
"NPL","Nepal",1984,0.2785956,16.347242
"NLD","Netherlands",1984,0.002358756,14.424211
"NIC","Nicaragua",1984,0.05881911,3.619253
"NER","Niger",1984,0.2960789,6.720344
"NGA","Nigeria",1984,0.2321475,81.497739
"NOR","Norway",1984,0.002321372,4.140099
"PAK","Pakistan",1984,0.2063312,89.228949
"PAN","Panama",1984,0.08987891,2.170409
"PNG","Papua New Guinea",1984,0.4130538,3.694041
"PRY","Paraguay",1984,0.002748691,3.567752
"PER","Peru",1984,0.004426589,19.099584
"PHL","Philippines",1984,0.02657537,52.873974
"POL","Poland",1984,0.0009184496,36.904134
"PRT","Portugal",1984,0.007210993,9.996232
"ROU","Romania",1984,0.001675957,22.65594
"RUS","Russian Federation",1984,0,142.745
"RWA","Rwanda",1984,0.1266088,5.881906
"WSM","Samoa",1984,0.005948324,0.159283
"SEN","Senegal",1984,0.3992733,6.289327
"SRB","Serbia",1984,0,7.489
"SYC","Seychelles",1984,0.005762901,0.064717
"SLE","Sierra Leone",1984,0.4866411,3.699467
"SVN","Slovenia",1984,0.0002257,1.932154
"ZAF","South Africa",1984,0.04632217,32.943584
"ESP","Spain",1984,0.00746157,38.330364
"LKA","Sri Lanka",1984,0.008237387,15.951422
"LCA","St. Lucia",1984,0.3011605,0.124468
"SDN","Sudan",1984,0.1447103,16.658054
"SUR","Suriname",1984,0.1591997,0.36766
"SWE","Sweden",1984,0.002379343,8.336605
"CHE","Switzerland",1984,0,6.441865
"SYR","Syrian Arab Republic",1984,0.002155923,10.293049
"TJK","Tajikistan",1984,0.003702649,4.397525
"TZA","Tanzania",1984,0.2969055,21.173603
"THA","Thailand",1984,0.008123039,51.108082
"TGO","Togo",1984,0.1400731,3.140237
"TON","Tonga",1984,0.01461297,0.093842
"TTO","Trinidad and Tobago",1984,0,1.155695
"TUN","Tunisia",1984,0.01758815,7.127941
"TUR","Turkey",1984,0.00390303,48.114105
"TKM","Turkmenistan",1984,0.06928859,3.166221
"UGA","Uganda",1984,0.265386,14.17447
"UKR","Ukraine",1984,0.001191762,50.754
"GBR","United Kingdom",1984,0.004933189,56.422072
"USA","United States",1984,0.00499239,235.825
"URY","Uruguay",1984,0.0007259833,2.992645
"UZB","Uzbekistan",1984,0.1155262,17.659975
"VUT","Vanuatu",1984,0.0209071,0.127092
"VEN","Venezuela, Republica Bolivariana de",1984,0,17.057785
"VNM","Vietnam",1984,0.267715,59.65309
"PSE","West Bank and Gaza",1984,0.01711553,0
"YEM","Yemen, Republic of",1984,0.007741478,9.47217
"ZMB","Zambia",1984,0.3642537,6.738765
"ZWE","Zimbabwe",1984,0.0001661069,8.342195
"ALB","Albania",1981,0.0005741581,2.726056
"DZA","Algeria",1981,0,19.943664
"AGO","Angola",1981,0.1148703,9.244507
"ARG","Argentina",1981,0.001331277,23.780333
"ARM","Armenia",1981,0.004406715,3.148092
"AUS","Australia",1981,0.004959521,14.927
"AUT","Austria",1981,0.002296472,7.56871
"AZE","Azerbaijan",1981,0.004388334,6.24932
"BGD","Bangladesh",1981,0.0223823,83.721268
"BLR","Belarus",1981,0,9.71
"BEL","Belgium",1981,0.002354428,9.858982
"BLZ","Belize",1981,0.1009339,0.147566
"BEN","Benin",1981,0.1781324,3.820128
"BTN","Bhutan",1981,0.4509881,0.42038
"BOL","Bolivia",1981,0,5.711599
"BIH","Bosnia and Herzegovina",1981,0.003564574,4.222511
"BWA","Botswana",1981,0.2859524,1.038397
"BRA","Brazil",1981,0.08007714,124.030908
"BGR","Bulgaria",1981,0.0003539933,8.891117
"BFA","Burkina Faso",1981,0.6594597,6.98516
"BDI","Burundi",1981,0.4670697,4.223195
"CPV","Cabo Verde",1981,0.3648539,0.291602
"CMR","Cameroon",1981,0.03602657,8.883016
"CAN","Canada",1981,0.004947209,24.9
"CAF","Central African Republic",1981,0.6129494,2.346797
"TCD","Chad",1981,0.4765969,4.610167
"CHL","Chile",1981,0.02328358,11.439144
"CHN","China",1981,0.5009063,993.885
"CHN","China",1981,0.6157594,793.935216
"CHN","China",1981,0.04486213,199.949784
"COL","Colombia",1981,0.04525804,28.375991
"COM","Comoros",1981,0.01367446,0.317606
"COD","Congo, Democratic Republic of",1981,0.2750569,27.039468
"COG","Congo, Republic of",1981,0.2149976,1.894676
"CRI","Costa Rica",1981,0.1162312,2.454129
"CIV","Cote d'Ivoire",1981,0.01198783,8.664057
"HRV","Croatia",1981,0.0002368455,4.608
"CYP","Cyprus",1981,0,0.689173
"CZE","Czech Republic",1981,0,10.300591
"DNK","Denmark",1981,0.002238577,5.121572
"DJI","Djibouti",1981,0.005848157,0.374937
"DOM","Dominican Republic",1981,0.01301903,5.943591
"ECU","Ecuador",1981,0.07124353,8.183194
"EGY","Egypt, Arab Republic of",1981,0.004308762,45.216506
"SLV","El Salvador",1981,0.08919598,4.655364
"EST","Estonia",1981,0.002789438,1.487666
"SWZ","Eswatini",1981,0.7638822,0.621276
"ETH","Ethiopia",1981,0.1828227,36.120288
"FJI","Fiji",1981,0.005176087,0.650955
"FIN","Finland",1981,0,4.799964
"FRA","France",1981,0,55.585824
"GAB","Gabon",1981,0.004062141,0.747587
"GMB","Gambia, The",1981,0.3712267,0.625411
"GEO","Georgia",1981,0,4.5045
"DEU","Germany",1981,0,78.407907
"GHA","Ghana",1981,0.09368857,11.117605
"GRC","Greece",1981,0.004982976,9.72935
"GTM","Guatemala",1981,0.2186267,7.466488
"GIN","Guinea",1981,0.713975,4.589784
"GNB","Guinea-Bissau",1981,0.2751505,0.814507
"GUY","Guyana",1981,0.07636468,0.781732
"HTI","Haiti",1981,0.1744031,5.818671
"HND","Honduras",1981,0.2174954,3.792938
"HUN","Hungary",1981,0.0004068609,10.711848
"ISL","Iceland",1981,0,0.230755
"IND","India",1981,0.1400854,713.118032
"IND","India",1981,0.1653836,546.127182
"IND","India",1981,0.05734983,166.99085
"IDN","Indonesia",1981,0.3143925,150.97884
"IDN","Indonesia",1981,0.3654425,116.533018
"IDN","Indonesia",1981,0.1416861,34.445822
"IRN","Iran, Islamic Republic of",1981,0.01009234,40.217629
"IRQ","Iraq",1981,0.001853117,14.04654
"IRL","Ireland",1981,0.002425839,3.453
"ISR","Israel",1981,0,3.956
"ITA","Italy",1981,0.007406947,56.501675
"JAM","Jamaica",1981,0.01152187,2.197583
"JPN","Japan",1981,0.00220788,117.648
"JOR","Jordan",1981,0,2.461193
"KAZ","Kazakhstan",1981,0,14.683789
"KEN","Kenya",1981,0.1039085,16.901677
"KIR","Kiribati",1981,0.008604124,0.060133
"KOR","Korea, Republic of",1981,0.007493772,38.723248
"KGZ","Kyrgyz Republic",1981,0.04379208,3.6858
"LAO","Lao People's Democratic Republic",1981,0.0804752,3.323377
"LVA","Latvia",1981,0,2.519421
"LBN","Lebanon",1981,0,2.615747
"LSO","Lesotho",1981,0.2924426,1.34369
"LBR","Liberia",1981,0.01518619,1.957456
"LTU","Lithuania",1981,0,3.432947
"LUX","Luxembourg",1981,0,0.365225
"MKD","Macedonia, former Yugoslav Republic of",1981,0,1.94153
"MDG","Madagascar",1981,0.2362864,8.971345
"MWI","Malawi",1981,0.2516279,6.327569
"MYS","Malaysia",1981,0.00267668,14.13384
"MLI","Mali",1981,0.6901361,7.234303
"MLT","Malta",1981,0.004906659,0.318982
"MRT","Mauritania",1981,0.158682,1.578938
"MUS","Mauritius",1981,0.02456072,0.980462
"MEX","Mexico",1981,0.009143784,70.992195
"MDA","Moldova",1981,0.0038389,3.429
"MNG","Mongolia",1981,0.007308764,1.733475
"MNE","Montenegro",1981,0,0.579445
"MAR","Morocco",1981,0.008938567,20.511601
"MOZ","Mozambique",1981,0.653295,12.133074
"MMR","Myanmar",1981,0.7339496,34.13913
"NAM","Namibia",1981,0.2547433,1.034264
"NPL","Nepal",1981,0.299633,15.24901
"NLD","Netherlands",1981,0.002358756,14.247208
"NIC","Nicaragua",1981,0.02672536,3.342669
"NER","Niger",1981,0.1343828,6.164006
"NGA","Nigeria",1981,0.1337613,75.482552
"NOR","Norway",1981,0.002321372,4.099702
"PAK","Pakistan",1981,0.2554616,80.696945
"PAN","Panama",1981,0.03685375,2.026065
"PNG","Papua New Guinea",1981,0.3764857,3.398469
"PRY","Paraguay",1981,0.002748691,3.271456
"PER","Peru",1981,0.003161849,17.792549
"PHL","Philippines",1981,0.01886422,48.715592
"POL","Poland",1981,0.000954907,35.898587
"PRT","Portugal",1981,0.007210993,9.851362
"ROU","Romania",1981,0.001824737,22.415169
"RUS","Russian Federation",1981,0,139.941
"RWA","Rwanda",1981,0.08930257,5.315032
"SEN","Senegal",1981,0.3865252,5.750338
"SRB","Serbia",1981,0,7.405
"SYC","Seychelles",1981,0.005762901,0.064035
"SLE","Sierra Leone",1981,0.4855984,3.445277
"SVN","Slovenia",1981,0.0002241398,1.906531
"ZAF","South Africa",1981,0.03128889,30.532954
"ESP","Spain",1981,0.00746157,37.758631
"LKA","Sri Lanka",1981,0.01743134,15.273391
"LCA","St. Lucia",1981,0.3453453,0.119594
"SDN","Sudan",1981,0.1185336,15.02727
"SUR","Suriname",1981,0.1511527,0.363325
"SWE","Sweden",1981,0.002379343,8.320503
"CHE","Switzerland",1981,0,6.354074
"SYR","Syrian Arab Republic",1981,0.0005266565,9.252851
"TJK","Tajikistan",1981,0.003702649,4.020778
"TZA","Tanzania",1981,0.2655355,19.277108
"THA","Thailand",1981,0.01636221,48.337503
"TGO","Togo",1981,0.0868936,2.812039
"TON","Tonga",1981,0.01563726,0.093453
"TTO","Trinidad and Tobago",1981,0,1.102556
"TUN","Tunisia",1981,0.02054192,6.545024
"TUR","Turkey",1981,0.005029099,44.988356
"TKM","Turkmenistan",1981,0.05654294,2.947779
"UGA","Uganda",1981,0.2820991,12.930209
"UKR","Ukraine",1981,0.0017504,50.221
"GBR","United Kingdom",1981,0.004933189,56.333829
"USA","United States",1981,0.004992982,229.466
"URY","Uruguay",1981,0,2.935036
"UZB","Uzbekistan",1981,0.1060584,16.363562
"VUT","Vanuatu",1981,0.05882742,0.11858
"VEN","Venezuela, Republica Bolivariana de",1981,0,15.761799
"VNM","Vietnam",1981,0.3695655,55.627746
"PSE","West Bank and Gaza",1981,0.01711553,0
"YEM","Yemen, Republic of",1981,0.008343329,8.434017
"ZMB","Zambia",1981,0.3355158,6.094206
"ZWE","Zimbabwe",1981,0,7.43194
