p20,variable,type,value,filename,iso3,survey_year
TRUE,registration,statistic,,gnhr41dt,GIN,1999
TRUE,registration,numerator,,gnhr41dt,GIN,1999
TRUE,registration,denominator,,gnhr41dt,GIN,1999
FALSE,registration,statistic,,gnhr41dt,GIN,1999
FALSE,registration,numerator,,gnhr41dt,GIN,1999
FALSE,registration,denominator,,gnhr41dt,GIN,1999
TRUE,mortality,statistic,0.0866145755824277,gnhr52dt,GIN,2005
TRUE,mortality,numerator,9.068441,gnhr52dt,GIN,2005
TRUE,mortality,denominator,104.698787,gnhr52dt,GIN,2005
FALSE,mortality,statistic,0.177177840009474,gnhr52dt,GIN,2005
FALSE,mortality,numerator,2843.0636585,gnhr52dt,GIN,2005
FALSE,mortality,denominator,16046.384008,gnhr52dt,GIN,2005
TRUE,stunting,statistic,,gnhr52dt,GIN,2005
TRUE,stunting,numerator,,gnhr52dt,GIN,2005
TRUE,stunting,denominator,,gnhr52dt,GIN,2005
FALSE,stunting,statistic,,gnhr52dt,GIN,2005
FALSE,stunting,numerator,,gnhr52dt,GIN,2005
FALSE,stunting,denominator,,gnhr52dt,GIN,2005
TRUE,registration,statistic,,gnhr52dt,GIN,2005
TRUE,registration,numerator,,gnhr52dt,GIN,2005
TRUE,registration,denominator,,gnhr52dt,GIN,2005
FALSE,registration,statistic,,gnhr52dt,GIN,2005
FALSE,registration,numerator,,gnhr52dt,GIN,2005
FALSE,registration,denominator,,gnhr52dt,GIN,2005
TRUE,mortality,statistic,0.13388694954961,gnhr62dt,GIN,2012
TRUE,mortality,numerator,13.19533,gnhr62dt,GIN,2012
TRUE,mortality,denominator,98.5557595,gnhr62dt,GIN,2012
FALSE,mortality,statistic,0.121545514495426,gnhr62dt,GIN,2012
FALSE,mortality,numerator,2026.934009,gnhr62dt,GIN,2012
FALSE,mortality,denominator,16676.3373985,gnhr62dt,GIN,2012
TRUE,stunting,statistic,0.245502618148425,gnhr62dt,GIN,2012
TRUE,stunting,numerator,5.195021,gnhr62dt,GIN,2012
TRUE,stunting,denominator,21.160756,gnhr62dt,GIN,2012
FALSE,stunting,statistic,0.313154906249164,gnhr62dt,GIN,2012
FALSE,stunting,numerator,1110.86193,gnhr62dt,GIN,2012
FALSE,stunting,denominator,3547.324049,gnhr62dt,GIN,2012
TRUE,registration,statistic,0.188533097428564,gnhr62dt,GIN,2012
TRUE,registration,numerator,6.503288,gnhr62dt,GIN,2012
TRUE,registration,denominator,34.494145,gnhr62dt,GIN,2012
FALSE,registration,statistic,0.60742806407105,gnhr62dt,GIN,2012
FALSE,registration,numerator,4160.912145,gnhr62dt,GIN,2012
FALSE,registration,denominator,6850.049234,gnhr62dt,GIN,2012
TRUE,mortality,statistic,0.0466330814834277,guhr71dt,GTM,2015
TRUE,mortality,numerator,3.191147,guhr71dt,GTM,2015
TRUE,mortality,denominator,68.43097,guhr71dt,GTM,2015
FALSE,mortality,statistic,0.0378362577517892,guhr71dt,GTM,2015
FALSE,mortality,numerator,1129.053991,guhr71dt,GTM,2015
FALSE,mortality,denominator,29840.530171,guhr71dt,GTM,2015
TRUE,stunting,statistic,0.754869910298094,guhr71dt,GTM,2015
TRUE,stunting,numerator,19.957764,guhr71dt,GTM,2015
TRUE,stunting,denominator,26.43868,guhr71dt,GTM,2015
FALSE,stunting,statistic,0.465607186428347,guhr71dt,GTM,2015
FALSE,stunting,numerator,5884.486895,guhr71dt,GTM,2015
FALSE,stunting,denominator,12638.307712,guhr71dt,GTM,2015
TRUE,registration,statistic,,guhr71dt,GTM,2015
TRUE,registration,numerator,,guhr71dt,GTM,2015
TRUE,registration,denominator,,guhr71dt,GTM,2015
FALSE,registration,statistic,,guhr71dt,GTM,2015
FALSE,registration,numerator,,guhr71dt,GTM,2015
FALSE,registration,denominator,,guhr71dt,GTM,2015
TRUE,mortality,statistic,0,gyhr5idt,GUY,2008
TRUE,mortality,numerator,0,gyhr5idt,GUY,2008
TRUE,mortality,denominator,9.695393,gyhr5idt,GUY,2008
FALSE,mortality,statistic,0.0387402221863744,gyhr5idt,GUY,2008
FALSE,mortality,numerator,195.2251,gyhr5idt,GUY,2008
FALSE,mortality,denominator,5039.3386765,gyhr5idt,GUY,2008
TRUE,stunting,statistic,0.527351545945123,gyhr5idt,GUY,2008
TRUE,stunting,numerator,1.163694,gyhr5idt,GUY,2008
TRUE,stunting,denominator,2.206676,gyhr5idt,GUY,2008
FALSE,stunting,statistic,0.186249743921161,gyhr5idt,GUY,2008
FALSE,stunting,numerator,286.208089,gyhr5idt,GUY,2008
FALSE,stunting,denominator,1536.689839,gyhr5idt,GUY,2008
TRUE,registration,statistic,0.92833334390938,gyhr5idt,GUY,2008
TRUE,registration,numerator,6.436978,gyhr5idt,GUY,2008
TRUE,registration,denominator,6.933908,gyhr5idt,GUY,2008
FALSE,registration,statistic,0.87454025676413,gyhr5idt,GUY,2008
FALSE,registration,numerator,1840.133484,gyhr5idt,GUY,2008
FALSE,registration,denominator,2104.115242,gyhr5idt,GUY,2008
TRUE,mortality,statistic,0.0756137307851621,hnhr52dt,HND,2005
TRUE,mortality,numerator,7.3204345,hnhr52dt,HND,2005
TRUE,mortality,denominator,96.8135605,hnhr52dt,HND,2005
FALSE,mortality,statistic,0.0364941727147655,hnhr52dt,HND,2005
FALSE,mortality,numerator,969.0624335,hnhr52dt,HND,2005
FALSE,mortality,denominator,26553.8950855,hnhr52dt,HND,2005
TRUE,stunting,statistic,0.541035414750024,hnhr52dt,HND,2005
TRUE,stunting,numerator,18.731232,hnhr52dt,HND,2005
TRUE,stunting,denominator,34.621083,hnhr52dt,HND,2005
FALSE,stunting,statistic,0.299627268165036,hnhr52dt,HND,2005
FALSE,stunting,numerator,2889.551743,hnhr52dt,HND,2005
FALSE,stunting,denominator,9643.821007,hnhr52dt,HND,2005
TRUE,registration,statistic,0.977144528304612,hnhr52dt,HND,2005
TRUE,registration,numerator,147.323462,hnhr52dt,HND,2005
TRUE,registration,denominator,150.769367,hnhr52dt,HND,2005
FALSE,registration,statistic,0.973223185884807,hnhr52dt,HND,2005
FALSE,registration,numerator,42292.898616,hnhr52dt,HND,2005
FALSE,registration,denominator,43456.525933,hnhr52dt,HND,2005
TRUE,mortality,statistic,0.0518260205166434,hnhr62dt,HND,2012
TRUE,mortality,numerator,5.1702665,hnhr62dt,HND,2012
TRUE,mortality,denominator,99.7619815,hnhr62dt,HND,2012
FALSE,mortality,statistic,0.0285331150027547,hnhr62dt,HND,2012
FALSE,mortality,numerator,700.1685415,hnhr62dt,HND,2012
FALSE,mortality,denominator,24538.804874,hnhr62dt,HND,2012
TRUE,stunting,statistic,0.534824716281503,hnhr62dt,HND,2012
TRUE,stunting,numerator,23.426934,hnhr62dt,HND,2012
TRUE,stunting,denominator,43.803013,hnhr62dt,HND,2012
FALSE,stunting,statistic,0.226825794728418,hnhr62dt,HND,2012
FALSE,stunting,numerator,2340.84059,hnhr62dt,HND,2012
FALSE,stunting,denominator,10319.992895,hnhr62dt,HND,2012
TRUE,registration,statistic,0.905629778229313,hnhr62dt,HND,2012
TRUE,registration,numerator,137.808967,hnhr62dt,HND,2012
TRUE,registration,denominator,152.169209,hnhr62dt,HND,2012
FALSE,registration,statistic,0.973838604519246,hnhr62dt,HND,2012
FALSE,registration,numerator,40691.140349,hnhr62dt,HND,2012
FALSE,registration,denominator,41784.2753,hnhr62dt,HND,2012
TRUE,mortality,statistic,,hthr31dt,HTI,1993
TRUE,mortality,numerator,,hthr31dt,HTI,1993
TRUE,mortality,denominator,,hthr31dt,HTI,1993
FALSE,mortality,statistic,0.135114795760884,hthr31dt,HTI,1993
FALSE,mortality,numerator,1046.9733105,hthr31dt,HTI,1993
FALSE,mortality,denominator,7748.7687755,hthr31dt,HTI,1993
TRUE,stunting,statistic,,hthr31dt,HTI,1993
TRUE,stunting,numerator,,hthr31dt,HTI,1993
TRUE,stunting,denominator,,hthr31dt,HTI,1993
FALSE,stunting,statistic,,hthr31dt,HTI,1993
FALSE,stunting,numerator,,hthr31dt,HTI,1993
FALSE,stunting,denominator,,hthr31dt,HTI,1993
TRUE,registration,statistic,,hthr31dt,HTI,1993
TRUE,registration,numerator,,hthr31dt,HTI,1993
TRUE,registration,denominator,,hthr31dt,HTI,1993
FALSE,registration,statistic,,hthr31dt,HTI,1993
FALSE,registration,numerator,,hthr31dt,HTI,1993
FALSE,registration,denominator,,hthr31dt,HTI,1993
TRUE,mortality,statistic,0.198908465985411,hthr42dt,HTI,1999
TRUE,mortality,numerator,16.2475545,hthr42dt,HTI,1999
TRUE,mortality,denominator,81.6835745,hthr42dt,HTI,1999
FALSE,mortality,statistic,0.126711986131472,hthr42dt,HTI,1999
FALSE,mortality,numerator,1973.028562,hthr42dt,HTI,1999
FALSE,mortality,denominator,15570.9702155,hthr42dt,HTI,1999
TRUE,stunting,statistic,,hthr42dt,HTI,1999
TRUE,stunting,numerator,,hthr42dt,HTI,1999
TRUE,stunting,denominator,,hthr42dt,HTI,1999
FALSE,stunting,statistic,,hthr42dt,HTI,1999
FALSE,stunting,numerator,,hthr42dt,HTI,1999
FALSE,stunting,denominator,,hthr42dt,HTI,1999
TRUE,registration,statistic,,hthr42dt,HTI,1999
TRUE,registration,numerator,,hthr42dt,HTI,1999
TRUE,registration,denominator,,hthr42dt,HTI,1999
FALSE,registration,statistic,,hthr42dt,HTI,1999
FALSE,registration,numerator,,hthr42dt,HTI,1999
FALSE,registration,denominator,,hthr42dt,HTI,1999
TRUE,mortality,statistic,0.131804692189638,hthr52dt,HTI,2005
TRUE,mortality,numerator,11.3513355,hthr52dt,HTI,2005
TRUE,mortality,denominator,86.122393,hthr52dt,HTI,2005
FALSE,mortality,statistic,0.0978276150311049,hthr52dt,HTI,2005
FALSE,mortality,numerator,1360.3544385,hthr52dt,HTI,2005
FALSE,mortality,denominator,13905.628161,hthr52dt,HTI,2005
TRUE,stunting,statistic,,hthr52dt,HTI,2005
TRUE,stunting,numerator,,hthr52dt,HTI,2005
TRUE,stunting,denominator,,hthr52dt,HTI,2005
FALSE,stunting,statistic,,hthr52dt,HTI,2005
FALSE,stunting,numerator,,hthr52dt,HTI,2005
FALSE,stunting,denominator,,hthr52dt,HTI,2005
TRUE,registration,statistic,0.773495465215199,hthr52dt,HTI,2005
TRUE,registration,numerator,29.258364,hthr52dt,HTI,2005
TRUE,registration,denominator,37.826161,hthr52dt,HTI,2005
FALSE,registration,statistic,0.811726875057697,hthr52dt,HTI,2005
FALSE,registration,numerator,4906.987035,hthr52dt,HTI,2005
FALSE,registration,denominator,6045.120823,hthr52dt,HTI,2005
TRUE,mortality,statistic,0.126162245013855,hthr61dt,HTI,2012
TRUE,mortality,numerator,9.0402665,hthr61dt,HTI,2012
TRUE,mortality,denominator,71.6558785,hthr61dt,HTI,2012
FALSE,mortality,statistic,0.08799504383168,hthr61dt,HTI,2012
FALSE,mortality,numerator,1393.389422,hthr61dt,HTI,2012
FALSE,mortality,denominator,15834.8625255,hthr61dt,HTI,2012
TRUE,stunting,statistic,0.263661630084181,hthr61dt,HTI,2012
TRUE,stunting,numerator,6.311617,hthr61dt,HTI,2012
TRUE,stunting,denominator,23.938322,hthr61dt,HTI,2012
FALSE,stunting,statistic,0.220410954079784,hthr61dt,HTI,2012
FALSE,stunting,numerator,1000.366603,hthr61dt,HTI,2012
FALSE,stunting,denominator,4538.64286,hthr61dt,HTI,2012
TRUE,registration,statistic,0.711657647382673,hthr61dt,HTI,2012
TRUE,registration,numerator,22.556683,hthr61dt,HTI,2012
TRUE,registration,denominator,31.695975,hthr61dt,HTI,2012
FALSE,registration,statistic,0.798654959368568,hthr61dt,HTI,2012
FALSE,registration,numerator,5710.062964,hthr61dt,HTI,2012
FALSE,registration,denominator,7149.599332,hthr61dt,HTI,2012
TRUE,mortality,statistic,0.0534856675386464,hthr70dt,HTI,2015
TRUE,mortality,numerator,5.498459,hthr70dt,HTI,2015
TRUE,mortality,denominator,102.802475,hthr70dt,HTI,2015
FALSE,mortality,statistic,0.0771403052324422,hthr70dt,HTI,2015
FALSE,mortality,numerator,1164.653342,hthr70dt,HTI,2015
FALSE,mortality,denominator,15097.857579,hthr70dt,HTI,2015
TRUE,stunting,statistic,0.453300774156051,hthr70dt,HTI,2015
TRUE,stunting,numerator,21.27783,hthr70dt,HTI,2015
TRUE,stunting,denominator,46.939761,hthr70dt,HTI,2015
FALSE,stunting,statistic,0.219936766969378,hthr70dt,HTI,2015
FALSE,stunting,numerator,1452.596757,hthr70dt,HTI,2015
FALSE,stunting,denominator,6604.610848,hthr70dt,HTI,2015
TRUE,registration,statistic,0.521280223246451,hthr70dt,HTI,2015
TRUE,registration,numerator,24.842147,hthr70dt,HTI,2015
TRUE,registration,denominator,47.656032,hthr70dt,HTI,2015
FALSE,registration,statistic,0.85000920803641,hthr70dt,HTI,2015
FALSE,registration,numerator,5679.392347,hthr70dt,HTI,2015
FALSE,registration,denominator,6681.565674,hthr70dt,HTI,2015
TRUE,mortality,statistic,0.0928459568507772,iahr52dt,IND,2005
TRUE,mortality,numerator,80.621802,iahr52dt,IND,2005
TRUE,mortality,denominator,868.339395,iahr52dt,IND,2005
FALSE,mortality,statistic,0.0840550497049891,iahr52dt,IND,2005
FALSE,mortality,numerator,12539.053687,iahr52dt,IND,2005
FALSE,mortality,denominator,149176.6851725,iahr52dt,IND,2005
TRUE,stunting,statistic,0.583176292072556,iahr52dt,IND,2005
TRUE,stunting,numerator,162.883772,iahr52dt,IND,2005
TRUE,stunting,denominator,279.304516,iahr52dt,IND,2005
FALSE,stunting,statistic,0.480120546760403,iahr52dt,IND,2005
FALSE,stunting,numerator,22836.2815,iahr52dt,IND,2005
FALSE,stunting,denominator,47563.641369,iahr52dt,IND,2005
TRUE,registration,statistic,0.297672188032458,iahr52dt,IND,2005
TRUE,registration,numerator,96.2511,iahr52dt,IND,2005
TRUE,registration,denominator,323.345962,iahr52dt,IND,2005
FALSE,registration,statistic,0.415061224561728,iahr52dt,IND,2005
FALSE,registration,numerator,24724.751019,iahr52dt,IND,2005
FALSE,registration,denominator,59568.925151,iahr52dt,IND,2005
TRUE,mortality,statistic,0.0850479373906847,idhr3adt,IDN,1996
TRUE,mortality,numerator,12.615563,idhr3adt,IDN,1996
TRUE,mortality,denominator,148.334732,idhr3adt,IDN,1996
FALSE,mortality,statistic,0.0684372634777213,idhr3adt,IDN,1996
FALSE,mortality,numerator,2818.0568695,idhr3adt,IDN,1996
FALSE,mortality,denominator,41177.2289875,idhr3adt,IDN,1996
TRUE,stunting,statistic,,idhr3adt,IDN,1996
TRUE,stunting,numerator,,idhr3adt,IDN,1996
TRUE,stunting,denominator,,idhr3adt,IDN,1996
FALSE,stunting,statistic,,idhr3adt,IDN,1996
FALSE,stunting,numerator,,idhr3adt,IDN,1996
FALSE,stunting,denominator,,idhr3adt,IDN,1996
TRUE,registration,statistic,,idhr3adt,IDN,1996
TRUE,registration,numerator,,idhr3adt,IDN,1996
TRUE,registration,denominator,,idhr3adt,IDN,1996
FALSE,registration,statistic,,idhr3adt,IDN,1996
FALSE,registration,numerator,,idhr3adt,IDN,1996
FALSE,registration,denominator,,idhr3adt,IDN,1996
TRUE,mortality,statistic,0.0681325165555314,idhr42dt,IDN,2002
TRUE,mortality,numerator,5.6877405,idhr42dt,IDN,2002
TRUE,mortality,denominator,83.480558,idhr42dt,IDN,2002
FALSE,mortality,statistic,0.0550590015673295,idhr42dt,IDN,2002
FALSE,mortality,numerator,2097.9669975,idhr42dt,IDN,2002
FALSE,mortality,denominator,38103.9782375,idhr42dt,IDN,2002
TRUE,stunting,statistic,,idhr42dt,IDN,2002
TRUE,stunting,numerator,,idhr42dt,IDN,2002
TRUE,stunting,denominator,,idhr42dt,IDN,2002
FALSE,stunting,statistic,,idhr42dt,IDN,2002
FALSE,stunting,numerator,,idhr42dt,IDN,2002
FALSE,stunting,denominator,,idhr42dt,IDN,2002
TRUE,registration,statistic,,idhr42dt,IDN,2002
TRUE,registration,numerator,,idhr42dt,IDN,2002
TRUE,registration,denominator,,idhr42dt,IDN,2002
FALSE,registration,statistic,,idhr42dt,IDN,2002
FALSE,registration,numerator,,idhr42dt,IDN,2002
FALSE,registration,denominator,,idhr42dt,IDN,2002
TRUE,mortality,statistic,0.0996758646606406,idhr51dt,IDN,2008
TRUE,mortality,numerator,15.384404,idhr51dt,IDN,2008
TRUE,mortality,denominator,154.3443245,idhr51dt,IDN,2008
FALSE,mortality,statistic,0.050311091553052,idhr51dt,IDN,2008
FALSE,mortality,numerator,2050.6723245,idhr51dt,IDN,2008
FALSE,mortality,denominator,40759.8456165,idhr51dt,IDN,2008
TRUE,stunting,statistic,,idhr51dt,IDN,2008
TRUE,stunting,numerator,,idhr51dt,IDN,2008
TRUE,stunting,denominator,,idhr51dt,IDN,2008
FALSE,stunting,statistic,,idhr51dt,IDN,2008
FALSE,stunting,numerator,,idhr51dt,IDN,2008
FALSE,stunting,denominator,,idhr51dt,IDN,2008
TRUE,registration,statistic,0.15697717899711,idhr51dt,IDN,2008
TRUE,registration,numerator,8.244778,idhr51dt,IDN,2008
TRUE,registration,denominator,52.522144,idhr51dt,IDN,2008
FALSE,registration,statistic,0.509383260285119,idhr51dt,IDN,2008
FALSE,registration,numerator,8635.027823,idhr51dt,IDN,2008
FALSE,registration,denominator,16951.92696,idhr51dt,IDN,2008
TRUE,mortality,statistic,0.0981359181016603,idhr63dt,IDN,2012
TRUE,mortality,numerator,15.501514,idhr63dt,IDN,2012
TRUE,mortality,denominator,157.959637,idhr63dt,IDN,2012
FALSE,mortality,statistic,0.0425223779682543,idhr63dt,IDN,2012
FALSE,mortality,numerator,1779.6934145,idhr63dt,IDN,2012
FALSE,mortality,denominator,41853.1018145,idhr63dt,IDN,2012
TRUE,stunting,statistic,,idhr63dt,IDN,2012
TRUE,stunting,numerator,,idhr63dt,IDN,2012
TRUE,stunting,denominator,,idhr63dt,IDN,2012
FALSE,stunting,statistic,,idhr63dt,IDN,2012
FALSE,stunting,numerator,,idhr63dt,IDN,2012
FALSE,stunting,denominator,,idhr63dt,IDN,2012
TRUE,registration,statistic,0.109146206567733,idhr63dt,IDN,2012
TRUE,registration,numerator,7.477906,idhr63dt,IDN,2012
TRUE,registration,denominator,68.512743,idhr63dt,IDN,2012
FALSE,registration,statistic,0.683443223753031,idhr63dt,IDN,2012
FALSE,registration,numerator,11415.413806,idhr63dt,IDN,2012
FALSE,registration,denominator,16702.797554,idhr63dt,IDN,2012
TRUE,mortality,statistic,0.0712818311271228,idhr71dt,IDN,2015
TRUE,mortality,numerator,12.0282725,idhr71dt,IDN,2015
TRUE,mortality,denominator,168.7424735,idhr71dt,IDN,2015
FALSE,mortality,statistic,0.0341009438905742,idhr71dt,IDN,2015
FALSE,mortality,numerator,1455.22244,idhr71dt,IDN,2015
FALSE,mortality,denominator,42673.9636495,idhr71dt,IDN,2015
TRUE,stunting,statistic,,idhr71dt,IDN,2015
TRUE,stunting,numerator,,idhr71dt,IDN,2015
TRUE,stunting,denominator,,idhr71dt,IDN,2015
FALSE,stunting,statistic,,idhr71dt,IDN,2015
FALSE,stunting,numerator,,idhr71dt,IDN,2015
FALSE,stunting,denominator,,idhr71dt,IDN,2015
TRUE,registration,statistic,0.108651679250867,idhr71dt,IDN,2015
TRUE,registration,numerator,6.703865,idhr71dt,IDN,2015
TRUE,registration,denominator,61.700519,idhr71dt,IDN,2015
FALSE,registration,statistic,0.788116853493023,idhr71dt,IDN,2015
FALSE,registration,numerator,13107.753477,idhr71dt,IDN,2015
FALSE,registration,denominator,16631.738579,idhr71dt,IDN,2015
TRUE,mortality,statistic,,johr21dt,JOR,1990
TRUE,mortality,numerator,,johr21dt,JOR,1990
TRUE,mortality,denominator,,johr21dt,JOR,1990
FALSE,mortality,statistic,0.0418868917113733,johr21dt,JOR,1990
FALSE,mortality,numerator,828.162976,johr21dt,JOR,1990
FALSE,mortality,denominator,19771.411584,johr21dt,JOR,1990
TRUE,stunting,statistic,,johr21dt,JOR,1990
TRUE,stunting,numerator,,johr21dt,JOR,1990
TRUE,stunting,denominator,,johr21dt,JOR,1990
FALSE,stunting,statistic,,johr21dt,JOR,1990
FALSE,stunting,numerator,,johr21dt,JOR,1990
FALSE,stunting,denominator,,johr21dt,JOR,1990
TRUE,registration,statistic,,johr21dt,JOR,1990
TRUE,registration,numerator,,johr21dt,JOR,1990
TRUE,registration,denominator,,johr21dt,JOR,1990
FALSE,registration,statistic,,johr21dt,JOR,1990
FALSE,registration,numerator,,johr21dt,JOR,1990
FALSE,registration,denominator,,johr21dt,JOR,1990
TRUE,mortality,statistic,,johr31dt,JOR,1996
TRUE,mortality,numerator,,johr31dt,JOR,1996
TRUE,mortality,denominator,,johr31dt,JOR,1996
FALSE,mortality,statistic,0.0341471157980154,johr31dt,JOR,1996
FALSE,mortality,numerator,495.9470465,johr31dt,JOR,1996
FALSE,mortality,denominator,14523.8341485,johr31dt,JOR,1996
TRUE,stunting,statistic,,johr31dt,JOR,1996
TRUE,stunting,numerator,,johr31dt,JOR,1996
TRUE,stunting,denominator,,johr31dt,JOR,1996
FALSE,stunting,statistic,,johr31dt,JOR,1996
FALSE,stunting,numerator,,johr31dt,JOR,1996
FALSE,stunting,denominator,,johr31dt,JOR,1996
TRUE,registration,statistic,,johr31dt,JOR,1996
TRUE,registration,numerator,,johr31dt,JOR,1996
TRUE,registration,denominator,,johr31dt,JOR,1996
FALSE,registration,statistic,,johr31dt,JOR,1996
FALSE,registration,numerator,,johr31dt,JOR,1996
FALSE,registration,denominator,,johr31dt,JOR,1996
TRUE,mortality,statistic,,johr51dt,JOR,2005
TRUE,mortality,numerator,,johr51dt,JOR,2005
TRUE,mortality,denominator,,johr51dt,JOR,2005
FALSE,mortality,statistic,0.0218535096583423,johr51dt,JOR,2005
FALSE,mortality,numerator,514.562468,johr51dt,JOR,2005
FALSE,mortality,denominator,23545.987626,johr51dt,JOR,2005
TRUE,stunting,statistic,,johr51dt,JOR,2005
TRUE,stunting,numerator,,johr51dt,JOR,2005
TRUE,stunting,denominator,,johr51dt,JOR,2005
FALSE,stunting,statistic,0.144931969942824,johr51dt,JOR,2005
FALSE,stunting,numerator,602.724943,johr51dt,JOR,2005
FALSE,stunting,denominator,4158.674882,johr51dt,JOR,2005
TRUE,registration,statistic,,johr51dt,JOR,2005
TRUE,registration,numerator,,johr51dt,JOR,2005
TRUE,registration,denominator,,johr51dt,JOR,2005
FALSE,registration,statistic,,johr51dt,JOR,2005
FALSE,registration,numerator,,johr51dt,JOR,2005
FALSE,registration,denominator,,johr51dt,JOR,2005
TRUE,mortality,statistic,,johr61dt,JOR,2008
TRUE,mortality,numerator,,johr61dt,JOR,2008
TRUE,mortality,denominator,,johr61dt,JOR,2008
FALSE,mortality,statistic,0.0289452126749225,johr61dt,JOR,2008
FALSE,mortality,numerator,614.080016,johr61dt,JOR,2008
FALSE,mortality,denominator,21215.253206,johr61dt,JOR,2008
TRUE,stunting,statistic,0,johr61dt,JOR,2008
TRUE,stunting,numerator,0,johr61dt,JOR,2008
TRUE,stunting,denominator,0.368768,johr61dt,JOR,2008
FALSE,stunting,statistic,0.0810785404341783,johr61dt,JOR,2008
FALSE,stunting,numerator,331.47056,johr61dt,JOR,2008
FALSE,stunting,denominator,4088.265011,johr61dt,JOR,2008
TRUE,registration,statistic,,johr61dt,JOR,2008
TRUE,registration,numerator,,johr61dt,JOR,2008
TRUE,registration,denominator,,johr61dt,JOR,2008
FALSE,registration,statistic,,johr61dt,JOR,2008
FALSE,registration,numerator,,johr61dt,JOR,2008
FALSE,registration,denominator,,johr61dt,JOR,2008
TRUE,mortality,statistic,,johr6cdt,JOR,2012
TRUE,mortality,numerator,,johr6cdt,JOR,2012
TRUE,mortality,denominator,,johr6cdt,JOR,2012
FALSE,mortality,statistic,0.0221652630317271,johr6cdt,JOR,2012
FALSE,mortality,numerator,512.0065415,johr6cdt,JOR,2012
FALSE,mortality,denominator,23099.50217,johr6cdt,JOR,2012
TRUE,stunting,statistic,,johr6cdt,JOR,2012
TRUE,stunting,numerator,,johr6cdt,JOR,2012
TRUE,stunting,denominator,,johr6cdt,JOR,2012
FALSE,stunting,statistic,0.0775897431691291,johr6cdt,JOR,2012
FALSE,stunting,numerator,457.85799,johr6cdt,JOR,2012
FALSE,stunting,denominator,5901.0118,johr6cdt,JOR,2012
TRUE,registration,statistic,,johr6cdt,JOR,2012
TRUE,registration,numerator,,johr6cdt,JOR,2012
TRUE,registration,denominator,,johr6cdt,JOR,2012
